borough,neighborhood,building_class_category,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,sale_price,sale_date,sale_year,age
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10469,1,0,1,1700,1530,1950,65000,2018-02-05T00:00:00Z,2018,68
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10469,1,0,1,1700,1402,1950,422500,2017-10-30T00:00:00Z,2017,67
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10467,1,0,1,1900,1925,1941,324000,2018-06-22T00:00:00Z,2018,77
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10467,1,0,1,1920,928,1945,285000,2018-02-26T00:00:00Z,2018,73
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10467,1,0,1,1900,1160,1945,249375,2018-03-09T00:00:00Z,2018,73
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10467,1,0,1,1520,928,1945,373000,2018-06-04T00:00:00Z,2018,73
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10467,1,0,1,1925,1160,1940,365000,2018-07-16T00:00:00Z,2018,78
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10469,1,0,1,1808,1620,1935,410000,2018-04-23T00:00:00Z,2018,83
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10469,1,0,1,2000,1727,1935,465000,2018-01-10T00:00:00Z,2018,83
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10469,1,1,2,2500,912,1940,510000,2018-05-22T00:00:00Z,2018,78
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10469,1,0,1,1800,1494,1955,494000,2018-01-19T00:00:00Z,2018,63
2,BRONXDALE,01 ONE FAMILY DWELLINGS,10469,1,1,2,3084,2656,1920,345000,2017-11-01T00:00:00Z,2017,97
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,2695,1630,1965,435000,2017-11-16T00:00:00Z,2017,52
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,1980,1944,1965,340000,2018-02-23T00:00:00Z,2018,53
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,1980,1594,1965,425000,2017-11-20T00:00:00Z,2017,52
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,3356,1908,1965,465000,2018-01-23T00:00:00Z,2018,53
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,3591,1630,1965,355000,2017-10-10T00:00:00Z,2017,52
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,3564,945,1958,242000,2018-08-15T00:00:00Z,2018,60
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,1949,1944,1960,440000,2017-09-07T00:00:00Z,2017,57
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,1949,1594,1960,425000,2018-03-26T00:00:00Z,2018,58
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,3850,1264,1930,5e+05,2017-12-21T00:00:00Z,2017,87
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,3000,1264,1930,510000,2018-03-27T00:00:00Z,2018,88
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,4000,1125,1950,311250,2017-10-19T00:00:00Z,2017,67
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,4000,1125,1950,310000,2018-03-05T00:00:00Z,2018,68
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,2250,1540,1960,593778,2018-01-23T00:00:00Z,2018,58
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,2250,1540,1960,492525,2018-08-31T00:00:00Z,2018,58
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,2500,1674,1915,440000,2018-05-24T00:00:00Z,2018,103
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,4150,1584,1955,326000,2017-10-04T00:00:00Z,2017,62
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,4150,1584,1955,333900,2017-12-13T00:00:00Z,2017,62
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,4120,1084,1935,423000,2017-10-05T00:00:00Z,2017,82
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,2060,2009,1940,348000,2017-11-03T00:00:00Z,2017,77
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,2060,1680,1987,442000,2018-07-20T00:00:00Z,2018,31
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,3000,1550,1930,395000,2017-09-13T00:00:00Z,2017,87
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,2500,1552,1930,320000,2018-02-01T00:00:00Z,2018,88
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10473,1,0,1,2575,1408,1915,405000,2018-02-05T00:00:00Z,2018,103
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10472,1,0,1,2575,2223,1920,450000,2018-01-19T00:00:00Z,2018,98
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10472,1,0,1,2575,2464,1930,750000,2018-07-17T00:00:00Z,2018,88
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10472,1,0,1,1854,1714,1955,5e+05,2018-04-16T00:00:00Z,2018,63
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10472,1,0,1,1828,1585,1955,4e+05,2018-01-09T00:00:00Z,2018,63
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10472,1,0,1,1638,1152,1950,440000,2017-10-30T00:00:00Z,2017,67
2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,10472,1,0,1,3064,1540,1901,390000,2018-04-11T00:00:00Z,2018,117
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5900,1400,1960,487500,2018-06-08T00:00:00Z,2018,58
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5800,1400,1970,920000,2017-12-22T00:00:00Z,2017,47
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,7750,1600,1925,292500,2018-06-08T00:00:00Z,2018,93
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,4504,1836,1940,5e+05,2017-09-26T00:00:00Z,2017,77
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2250,1445,1935,495000,2017-10-30T00:00:00Z,2017,82
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,4750,1688,1942,550000,2017-10-26T00:00:00Z,2017,75
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,3555,1074,1925,2e+05,2018-01-11T00:00:00Z,2018,93
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,3555,1074,1925,450000,2018-06-05T00:00:00Z,2018,93
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,4750,2378,1925,560000,2018-04-23T00:00:00Z,2018,93
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,4750,2600,1930,530000,2018-02-15T00:00:00Z,2018,88
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,4462,400,1920,440000,2018-02-14T00:00:00Z,2018,98
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5817,1458,1955,6e+05,2018-05-21T00:00:00Z,2018,63
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2504,1026,1925,392500,2017-09-18T00:00:00Z,2017,92
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2529,1782,1965,449000,2018-03-29T00:00:00Z,2018,53
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2401,1836,1965,575000,2018-08-29T00:00:00Z,2018,53
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5000,1036,1940,510000,2017-11-02T00:00:00Z,2017,77
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2025,662,1940,375000,2017-12-06T00:00:00Z,2017,77
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2466,761,1940,232500,2018-02-19T00:00:00Z,2018,78
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2500,756,1940,245388,2017-10-11T00:00:00Z,2017,77
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,3000,1685,1920,592500,2018-01-26T00:00:00Z,2018,98
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2604,1041,1925,390000,2018-05-02T00:00:00Z,2018,93
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,3873,594,1925,417000,2017-11-10T00:00:00Z,2017,92
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5625,1200,1940,460000,2018-07-26T00:00:00Z,2018,78
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5004,1626,1899,520000,2018-02-16T00:00:00Z,2018,119
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5004,1440,1899,635000,2018-07-26T00:00:00Z,2018,119
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2460,672,1925,325000,2018-08-27T00:00:00Z,2018,93
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5229,1250,1925,565000,2018-07-31T00:00:00Z,2018,93
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,6324,2564,1970,615000,2018-05-04T00:00:00Z,2018,48
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2828,1759,1965,384306,2018-03-07T00:00:00Z,2018,53
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,2696,1861,1965,480000,2017-10-05T00:00:00Z,2017,52
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5000,1325,1930,491250,2018-07-18T00:00:00Z,2018,88
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,10464,1,0,1,5000,1181,1930,535000,2018-02-15T00:00:00Z,2018,88
2,CO-OP CITY,01 ONE FAMILY DWELLINGS,10475,1,0,1,5250,1584,1952,330000,2017-12-01T00:00:00Z,2017,65
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2470,1890,1960,539000,2017-09-08T00:00:00Z,2017,57
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1505,1453,1960,553000,2018-05-03T00:00:00Z,2018,58
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2375,1320,1903,395000,2017-11-08T00:00:00Z,2017,114
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2375,1988,1960,475000,2018-07-11T00:00:00Z,2018,58
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3555,1771,1955,503000,2018-08-07T00:00:00Z,2018,63
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3325,1320,1910,525000,2017-11-29T00:00:00Z,2017,107
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3645,2023,1950,430000,2017-12-18T00:00:00Z,2017,67
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,990,1925,2e+05,2017-11-15T00:00:00Z,2017,92
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,990,1925,460000,2018-08-24T00:00:00Z,2018,93
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2025,1300,1920,345000,2018-04-10T00:00:00Z,2018,98
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1939,1662,1920,545000,2018-07-11T00:00:00Z,2018,98
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3516,1944,1955,572000,2018-07-11T00:00:00Z,2018,63
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2250,1392,1925,525000,2018-02-15T00:00:00Z,2018,93
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3080,1887,1925,595000,2018-02-12T00:00:00Z,2018,93
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3325,1400,1925,3e+05,2018-05-03T00:00:00Z,2018,93
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2799,1428,1935,643000,2017-10-20T00:00:00Z,2017,82
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,8750,3456,1899,1535000,2018-02-08T00:00:00Z,2018,119
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2333,1360,1960,520000,2018-05-23T00:00:00Z,2018,58
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2120,1280,1940,485000,2018-05-03T00:00:00Z,2018,78
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,5000,2124,1925,610000,2018-05-30T00:00:00Z,2018,93
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3480,1843,1945,240000,2018-06-11T00:00:00Z,2018,73
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,7258,1678,1950,787500,2017-09-11T00:00:00Z,2017,67
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,1462,1925,380000,2018-05-09T00:00:00Z,2018,93
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,7947,1191,1960,825000,2017-10-04T00:00:00Z,2017,57
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3450,2500,1987,830000,2018-07-11T00:00:00Z,2018,31
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3829,1116,1925,410000,2017-10-31T00:00:00Z,2017,92
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,6297,1360,1930,585000,2018-05-10T00:00:00Z,2018,88
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3933,2035,1965,445000,2018-03-06T00:00:00Z,2018,53
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3554,1494,1925,649000,2017-11-22T00:00:00Z,2017,92
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,1836,1950,509000,2017-10-31T00:00:00Z,2017,67
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,1836,1950,580000,2018-05-25T00:00:00Z,2018,68
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3117,1296,1950,595000,2018-08-03T00:00:00Z,2018,68
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3742,1948,1925,555900,2018-01-11T00:00:00Z,2018,93
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1950,1728,1950,535000,2018-06-18T00:00:00Z,2018,68
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2900,2190,2000,739000,2017-12-21T00:00:00Z,2017,17
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,1785,1960,555000,2018-08-22T00:00:00Z,2018,58
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1974,1292,1960,398000,2018-01-15T00:00:00Z,2018,58
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1974,1292,1960,570000,2018-03-26T00:00:00Z,2018,58
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2755,1408,1955,6e+05,2018-05-22T00:00:00Z,2018,63
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,1368,1910,5e+05,2017-09-15T00:00:00Z,2017,107
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,1671,1940,2e+05,2017-12-07T00:00:00Z,2017,77
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,648,1940,364000,2017-10-10T00:00:00Z,2017,77
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,1636,1950,550000,2018-03-12T00:00:00Z,2018,68
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2427,1862,1940,175000,2017-11-14T00:00:00Z,2017,77
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2856,2100,1965,470000,2017-12-05T00:00:00Z,2017,52
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,478,1920,365000,2017-10-24T00:00:00Z,2017,97
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2500,1836,1970,250000,2018-07-30T00:00:00Z,2018,48
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1800,2016,1960,530000,2018-03-13T00:00:00Z,2018,58
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1710,1683,1965,448000,2018-04-26T00:00:00Z,2018,53
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1458,1116,1950,480000,2018-06-13T00:00:00Z,2018,68
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1458,1116,1950,360000,2018-06-26T00:00:00Z,2018,68
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,900,570,1920,200500,2018-05-30T00:00:00Z,2018,98
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,849,570,1920,220000,2018-01-24T00:00:00Z,2018,98
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,985,570,1940,164900,2018-06-01T00:00:00Z,2018,78
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,4488,1772,1930,8e+05,2017-11-20T00:00:00Z,2017,87
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2360,1384,1930,470000,2018-05-21T00:00:00Z,2018,88
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2134,1224,1960,469900,2017-11-29T00:00:00Z,2017,57
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1530,1224,1960,339690,2018-01-05T00:00:00Z,2018,58
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1530,1224,1960,555000,2018-07-02T00:00:00Z,2018,58
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1833,924,1925,360000,2018-06-27T00:00:00Z,2018,93
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1800,1998,1965,416277,2017-09-12T00:00:00Z,2017,52
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,1800,1998,1965,475000,2018-05-25T00:00:00Z,2018,53
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2000,2220,1965,330000,2018-01-22T00:00:00Z,2018,53
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,2000,2220,1965,550000,2018-04-30T00:00:00Z,2018,53
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,3742,2400,1950,340000,2017-12-12T00:00:00Z,2017,67
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,5000,2574,1935,850000,2017-12-12T00:00:00Z,2017,82
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,2,0,2,3742,1016,1920,8e+05,2017-12-14T00:00:00Z,2017,97
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,10465,1,0,1,4067,1806,1955,550000,2018-01-31T00:00:00Z,2018,63
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,10457,1,0,1,2270,1844,1901,125000,2018-07-18T00:00:00Z,2018,117
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,10460,1,0,1,1145,1112,1910,450000,2018-04-18T00:00:00Z,2018,108
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,10460,1,0,1,1140,1412,1910,469000,2018-07-31T00:00:00Z,2018,108
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,10460,1,0,1,1139,1412,1910,214000,2017-10-26T00:00:00Z,2017,107
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,10460,1,0,1,1139,1412,1910,449000,2018-04-02T00:00:00Z,2018,108
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,10460,1,0,1,2380,2150,1910,369000,2017-10-05T00:00:00Z,2017,107
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,10460,1,0,1,1625,1498,1899,4e+05,2018-02-01T00:00:00Z,2018,119
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,10460,1,0,1,7600,2112,1986,515000,2018-01-29T00:00:00Z,2018,32
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,10460,1,0,1,7400,2112,1986,449900,2018-03-23T00:00:00Z,2018,32
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10460,1,0,1,2945,2790,1920,850000,2018-06-07T00:00:00Z,2018,98
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10457,1,0,1,2001,1364,1985,425000,2018-06-05T00:00:00Z,2018,33
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10457,1,0,1,1575,1344,1901,370000,2017-12-21T00:00:00Z,2017,116
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10457,1,0,1,2500,1452,1910,325000,2018-04-10T00:00:00Z,2018,108
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10457,1,0,1,2125,1632,1970,360000,2018-04-24T00:00:00Z,2018,48
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10457,1,0,1,2475,2018,1910,175500,2017-11-20T00:00:00Z,2017,107
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10457,1,0,1,2360,1320,1985,412981,2018-01-22T00:00:00Z,2018,33
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10457,1,0,1,3005,1320,1985,429000,2017-11-21T00:00:00Z,2017,32
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10460,1,0,1,3718,2109,1920,775000,2018-07-20T00:00:00Z,2018,98
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,10460,1,0,1,2500,1512,1899,299130,2018-07-19T00:00:00Z,2018,119
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,7500,4188,1915,1810000,2018-03-21T00:00:00Z,2018,103
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,12555,3642,1925,560000,2018-07-16T00:00:00Z,2018,93
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,13158,3590,1920,2364750,2018-07-31T00:00:00Z,2018,98
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,23260,3622,1935,2290000,2018-04-25T00:00:00Z,2018,83
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,9213,4308,1910,550000,2018-05-10T00:00:00Z,2018,108
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,7864,2400,1930,999000,2018-04-23T00:00:00Z,2018,88
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,11559,2645,1950,925000,2018-03-13T00:00:00Z,2018,68
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,8760,2222,1935,1250000,2018-06-28T00:00:00Z,2018,83
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,10650,1500,1952,1280000,2017-10-18T00:00:00Z,2017,65
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,9180,2363,1915,1200000,2018-02-28T00:00:00Z,2018,103
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,16560,3414,2005,1900000,2017-09-18T00:00:00Z,2017,12
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,8000,3148,1901,1200000,2018-04-27T00:00:00Z,2018,117
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,6864,3750,1970,1600000,2018-04-17T00:00:00Z,2018,48
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,2000,1480,1940,699000,2017-10-16T00:00:00Z,2017,77
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,4613,2410,1950,1035000,2017-10-16T00:00:00Z,2017,67
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,6529,2725,1925,1110000,2018-03-14T00:00:00Z,2018,93
2,FIELDSTON,01 ONE FAMILY DWELLINGS,10471,1,0,1,14275,4032,1980,1300000,2017-12-12T00:00:00Z,2017,37
2,FORDHAM,01 ONE FAMILY DWELLINGS,10458,1,0,1,1892,1922,1920,335000,2018-06-06T00:00:00Z,2018,98
2,FORDHAM,01 ONE FAMILY DWELLINGS,10457,1,0,1,2498,1360,1901,450000,2018-01-19T00:00:00Z,2018,117
2,FORDHAM,01 ONE FAMILY DWELLINGS,10457,1,0,1,1888,1380,1901,256500,2018-03-14T00:00:00Z,2018,117
2,FORDHAM,01 ONE FAMILY DWELLINGS,10457,1,0,1,1375,1526,1901,375000,2018-07-20T00:00:00Z,2018,117
2,FORDHAM,01 ONE FAMILY DWELLINGS,10457,1,0,1,1306,1448,1901,292793,2018-03-28T00:00:00Z,2018,117
2,FORDHAM,01 ONE FAMILY DWELLINGS,10457,1,0,1,1293,1448,1901,3e+05,2018-04-23T00:00:00Z,2018,117
2,FORDHAM,01 ONE FAMILY DWELLINGS,10457,1,0,1,1138,1384,1901,270000,2018-01-25T00:00:00Z,2018,117
2,FORDHAM,01 ONE FAMILY DWELLINGS,10457,1,0,1,1623,1424,1901,449000,2018-03-29T00:00:00Z,2018,117
2,FORDHAM,01 ONE FAMILY DWELLINGS,10468,1,0,1,1400,1564,1901,145000,2018-05-23T00:00:00Z,2018,117
2,FORDHAM,01 ONE FAMILY DWELLINGS,10468,1,0,1,1408,1528,1901,375000,2018-05-01T00:00:00Z,2018,117
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,10452,1,0,1,1235,1006,1907,310000,2017-12-05T00:00:00Z,2017,110
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,10452,1,0,1,2503,1149,1910,145000,2018-07-10T00:00:00Z,2018,108
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,10452,1,1,2,1145,1836,1910,448030,2017-10-17T00:00:00Z,2017,107
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,10452,4,0,4,20000,2760,1899,7e+05,2017-12-14T00:00:00Z,2017,118
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,10452,1,0,1,1110,1200,1925,235000,2018-01-30T00:00:00Z,2018,93
